-9.42477796076938,-0.01783394740525412
-9.374777960769379,-0.01774081280865826
-9.324777960769378,-0.017647654949459475
-9.274777960769377,-0.01755447394346012
-9.224777960769377,-0.01746126990659167
-9.174777960769376,-0.017368042954913208
-9.124777960769375,-0.0172747932046119
-9.074777960769374,-0.017181520772001604
-9.024777960769374,-0.017088225773522432
-8.974777960769373,-0.01699490832574032
-8.924777960769372,-0.016901568545346458
-8.874777960769372,-0.016808206549156504
-8.82477796076937,-0.016714822454110302
-8.77477796076937,-0.016621416377270676
-8.72477796076937,-0.016527988435823655
-8.674777960769369,-0.01643453874707707
-8.624777960769368,-0.016341067428460563
-8.574777960769367,-0.016247574597524496
-8.524777960769367,-0.01615406037193997
-8.474777960769366,-0.016060524869497394
-8.424777960769365,-0.015966968208106516
-8.374777960769364,-0.015873390505795722
-8.324777960769364,-0.01577979188071102
-8.274777960769363,-0.015686172451115858
-8.224777960769362,-0.015592532335390505
-8.174777960769362,-0.015498871652030979
-8.12477796076936,-0.015405190519648997
-8.07477796076936,-0.015311489056971108
-8.02477796076936,-0.015217767382837658
-7.97477796076936,-0.015124025616203119
-7.92477796076936,-0.015030263876134537
-7.87477796076936,-0.014936482281811462
-7.82477796076936,-0.014842680952525002
-7.77477796076936,-0.014748860007677443
-7.7247779607693605,-0.01465501956678141
-7.674777960769361,-0.014561159749459568
-7.624777960769361,-0.014467280675443391
-7.574777960769361,-0.014373382464573278
-7.524777960769361,-0.014279465236797087
-7.474777960769361,-0.014185529112170366
-7.424777960769362,-0.014091574210855086
-7.374777960769362,-0.013997600653119162
-7.324777960769362,-0.013903608559336002
-7.274777960769362,-0.013809598049983591
-7.224777960769362,-0.013715569245644071
-7.1747779607693625,-0.013621522267002808
-7.124777960769363,-0.013527457234848274
-7.074777960769363,-0.01343337427007071
-7.024777960769363,-0.013339273493662101
-6.974777960769363,-0.013245155026715034
-6.924777960769363,-0.013151018990422493
-6.8747779607693635,-0.013056865506076699
-6.824777960769364,-0.012962694695069082
-6.774777960769364,-0.012868506678888959
-6.724777960769364,-0.012774301579123386
-6.674777960769364,-0.01268007951745621
-6.624777960769364,-0.012585840615667554
-6.574777960769365,-0.012491584995633265
-6.524777960769365,-0.012397312779323868
-6.474777960769365,-0.012303024088804229
-6.424777960769365,-0.012208719046232807
-6.374777960769365,-0.01211439777386112
-6.3247779607693655,-0.012020060394032585
-6.274777960769366,-0.011925707029182676
-6.224777960769366,-0.011831337801837283
-6.174777960769366,-0.011736952834613144
-6.124777960769366,-0.011642552250215921
-6.074777960769366,-0.011548136171440822
-6.024777960769367,-0.011453704721170655
-5.974777960769367,-0.011359258022376388
-5.924777960769367,-0.011264796198115575
-5.874777960769367,-0.011170319371531902
-5.824777960769367,-0.01107582766585464
-5.7747779607693674,-0.010981321204398181
-5.724777960769368,-0.010886800110560865
-5.674777960769368,-0.010792264507824325
-5.624777960769368,-0.010697714519753447
-5.574777960769368,-0.01060315026999497
-5.524777960769368,-0.010508571882277135
-5.4747779607693685,-0.010413979480408923
-5.424777960769369,-0.010319373188279593
-5.374777960769369,-0.010224753129857388
-5.324777960769369,-0.010130119429189493
-5.274777960769369,-0.010035472210401344
-5.224777960769369,-0.009940811597695158
-5.17477796076937,-0.009846137715350277
-5.12477796076937,-0.009751450687721765
-5.07477796076937,-0.009656750639239955
-5.02477796076937,-0.009562037694409655
-4.97477796076937,-0.009467311977809582
-4.9247779607693705,-0.009372573614091773
-4.874777960769371,-0.009277822727980604
-4.824777960769371,-0.009183059444272012
-4.774777960769371,-0.009088283887833512
-4.724777960769371,-0.008993496183602404
-4.674777960769371,-0.008898696456586202
-4.6247779607693715,-0.008803884831860821
-4.574777960769372,-0.008709061434571017
-4.524777960769372,-0.008614226389928778
-4.474777960769372,-0.008519379823213043
-4.424777960769372,-0.0084245218597688
-4.374777960769372,-0.008329652625006602
-4.324777960769373,-0.008234772244401766
-4.274777960769373,-0.008139880843493581
-4.224777960769373,-0.008044978547884706
-4.174777960769373,-0.007950065483240277
-4.124777960769373,-0.007855141775287601
-4.0747779607693735,-0.007760207549814962
-4.024777960769374,-0.007665262932671209
-3.974777960769374,-0.007570308049765073
-3.924777960769374,-0.00747534302706423
-3.874777960769374,-0.007380367990594521
-3.8247779607693744,-0.007285383066439841
-3.7747779607693746,-0.007190388380740823
-3.7247779607693747,-0.00709538405969413
-3.674777960769375,-0.007000370229552146
-3.624777960769375,-0.00690534701662197
-3.5747779607693753,-0.006810314547264588
-3.5247779607693754,-0.006715272947894575
-3.4747779607693756,-0.006620222344979068
-3.424777960769376,-0.006525162865036949
-3.374777960769376,-0.006430094634638336
-3.324777960769376,-0.006335017780403853
-3.2747779607693763,-0.006239932429004018
-3.2247779607693765,-0.006144838707157911
-3.1747779607693767,-0.0060497367416332635
-3.124777960769377,-0.005954626659245423
-3.074777960769377,-0.005859508586856129
-3.024777960769377,-0.005764382651373796
-2.9747779607693774,-0.005669248979751876
-2.9247779607693776,-0.005574107698988528
-2.8747779607693777,-0.005478958936125889
-2.824777960769378,-0.005383802818249352
-2.774777960769378,-0.005288639472486617
-2.7247779607693783,-0.005193469026007474
-2.6747779607693785,-0.005098291606022242
-2.6247779607693786,-0.00500310733978207
-2.574777960769379,-0.004907916354577158
-2.524777960769379,-0.0048127187777369474
-2.474777960769379,-0.004717514736628771
-2.4247779607693793,-0.004622304358657407
-2.3747779607693795,-0.004527087771264244
-2.3247779607693797,-0.004431865101926425
-2.27477796076938,-0.004336636478156522
-2.22477796076938,-0.004241402027501467
